emp_no,last_name,first_name,dept_name
16549,Thibadeau,Olivera,Finance
16551,Ranon,Sadegh,Development
16551,Ranon,Sadegh,Research
16556,Hiltgen,Mostafa,Development
16567,Senzako,Hein,Customer Service
16570,Matzen,Uta,Production
16580,Valiente,Masaru,Quality Management
16607,Honglei,Vishwani,Sales
16619,Boguraev,Arvind,Development
16657,Heyers,Yongdong,Production
16658,Soicher,Florian,Research
16672,Peris,Georgi,Sales
16674,Takanami,Duke,Development
16679,Cummings,Domenick,Development
16679,Cummings,Domenick,Research
16683,Ghandeharizadeh,Hatem,Production
16716,Zumaque,Ramachenga,Development
16719,Benantar,Sasan,Human Resources
16723,Randt,Mohd,Customer Service
16729,Broomell,Kirk,Finance
16731,Versino,Domenico,Development
16759,Masaki,Vojin,Development
16759,Masaki,Vojin,Research
16799,Bamford,Shigeichiro,Development
16801,Strooper,Gila,Development
16803,Rohrbach,Ziva,Development
16806,Dayana,Sreekrishna,Sales
16806,Dayana,Sreekrishna,Customer Service
16808,Katiyar,Kiyokazu,Sales
16851,Stasinski,Leon,Human Resources
16852,Fontet,Yefim,Production
16852,Fontet,Yefim,Customer Service
16862,Eppinger,JiYoung,Production
16862,Eppinger,JiYoung,Customer Service
16864,Gecsel,Candido,Production
16869,Huttel,Yakkov,Research
16871,Stiles,Munir,Production
16875,Radhakrishnan,Nikolaos,Development
16880,Bresenham,Honesty,Production
16897,Ebeling,Charlene,Quality Management
16910,Botman,Kazunori,Development
16910,Botman,Kazunori,Research
16919,Yurov,Tesuya,Production
16921,Yeung,Evgueni,Sales
16954,Apsitis,Akhilish,Marketing
16955,Marrakchi,Sangeeta,Research
16969,Braccini,Sanjit,Development
16986,Gecseg,Hirochika,Production
16988,Peron,Xiong,Finance
16993,Dahlbom,Hongzue,Sales
16999,Sadowsky,Bezalel,Production
16999,Sadowsky,Bezalel,Research
17012,Petereit,Valdiodio,Development
17018,Tasistro,Berhard,Development
17024,Siepmann,Ewing,Production
17041,Montemayor,Nishit,Customer Service
17046,Kornyak,Fay,Development
17048,Murthy,Christoph,Quality Management
17055,Wixon,Marin,Development
17063,Thiran,Anoosh,Sales
17066,Ruther,Heping,Development
17068,Gopalakrishnan,Bodh,Development
17068,Gopalakrishnan,Bodh,Research
17072,Bala,Richara,Customer Service
17076,Hitomi,Gudjon,Production
17076,Hitomi,Gudjon,Quality Management
17078,Hinsberger,Gill,Customer Service
17081,Murtafg,Weiru,Quality Management
17089,Erman,Rafail,Sales
17098,Gelosh,Xuedong,Development
17101,Compeau,Sandeepan,Development
17102,Garnick,Radhika,Sales
17103,Feldmann,Takahiro,Development
17103,Feldmann,Takahiro,Research
17120,Polupanov,Yifei,Human Resources
17125,Zweizig,Akhilish,Quality Management
17126,Schapire,Matk,Customer Service
17143,Munke,Ziyad,Production
17146,Barbanera,Aemilian,Sales
17158,Vecchio,Danai,Production
17158,Vecchio,Danai,Customer Service
17159,Mitchem,Quingbo,Development
17160,Montemayor,Shay,Production
17163,Papsdorf,Yurii,Development
17199,Guardalben,Vasilis,Research
17215,Langford,Junichi,Production
17220,Panwar,Lorien,Production
17222,Muchinsky,Leen,Development
17235,Rissanen,Ronnie,Development
17236,Merro,Matk,Production
17245,Milicia,Neven,Sales
17260,Famili,Abdulah,Development
17277,Hopewell,Arnd,Development
17280,Merle,Xuejia,Production
17285,Weiland,Mario,Finance
17294,Pietrzykowski,Shrikanth,Quality Management
17326,Ramsay,Arumugam,Development
17327,Gihr,Yongmin,Marketing
17329,Tyugu,Shaunak,Development
17329,Tyugu,Shaunak,Research
17336,Chaudhuri,Shigenori,Production
17339,Mullainathan,Fan,Production
17339,Mullainathan,Fan,Development
17340,Brookman,Yurii,Finance
17352,Katiyar,Muneo,Sales
17355,Weisert,Mingzeng,Development
17384,Nooteboom,Youngkon,Research
17387,Serra,Shir,Marketing
17396,Henders,Valeri,Production
17397,Hardjono,Kenroku,Quality Management
17412,Vilarrasa,Leni,Customer Service
17436,Munawer,Chirstian,Sales
17448,Belinskaya,Makato,Production
17448,Belinskaya,Makato,Development
17468,Irland,Abdelghani,Sales
17470,Lichtner,Genevieve,Production
17472,Verhoeff,Murthy,Marketing
17487,Staudhammer,Gully,Development
17489,Vigier,Karlis,Human Resources
17500,Bratsberg,Jinya,Production
17505,Moffat,Gunilla,Production
17512,Hofmeyr,Frederique,Production
17512,Hofmeyr,Frederique,Development
17520,Keohane,Shahab,Development
17539,Uhrik,Cathie,Development
17544,Marletta,Kien,Production
17552,Neiman,Pradeep,Finance
17556,Tsukuda,Makato,Finance
17559,Papastamatiou,Annemarie,Development
17559,Papastamatiou,Annemarie,Research
17573,Deverell,Berthier,Sales
17576,Krybus,Behnaam,Quality Management
17582,Spieker,Kauko,Development
17584,Coorg,Emdad,Human Resources
17586,Halevi,Lein,Customer Service
17629,Winter,Mostafa,Sales
17647,Swab,Vasilis,Sales
17657,Zucker,Thanasis,Production
17674,Braccini,Adib,Development
17677,Ramalingam,Mingdong,Development
17683,Henders,Bernt,Marketing
17683,Henders,Bernt,Sales
17688,Cincotta,Faiza,Production
17696,Kusalik,Feiyu,Production
17699,Heping,Radhia,Development
17704,Broomell,Vatsa,Research
17705,Mellouli,Toshimo,Production
17711,Katiyar,Owen,Development
17716,Vitiello,Josyula,Quality Management
17728,Lienhardt,Tsuneo,Research
17742,Cappelletti,Tru,Research
17745,Schreiter,Hatem,Development
17778,Matzov,Chirstian,Customer Service
17791,Stifter,Matt,Sales
17798,Suessmith,Guangming,Marketing
17807,Glowinski,Jianhua,Production
17815,Wissmann,Shuji,Development
17816,Kenevan,Toshimo,Production
17834,Fiutem,Zhilian,Development
17840,Sherertz,Tonny,Development
17841,Ramaiah,Hilary,Production
17849,Varker,Mandell,Human Resources
17869,Prochazka,Xiaocheng,Production
17869,Prochazka,Xiaocheng,Development
17871,Hedayat,Ebbe,Quality Management
17874,Minakawa,Rutger,Sales
17891,Luiz,Isaac,Development
17900,Belinskaya,Sakthirel,Development
17907,Bernini,Kotesh,Finance
17916,Morrin,Sukumar,Development
17925,Baezner,Adamantios,Quality Management
17973,Beidas,Sanjit,Development
17973,Beidas,Sanjit,Quality Management
17986,Angelopoulos,Oguz,Sales
17995,Vickson,Oldrich,Customer Service
18006,Hanabata,Vidya,Sales
18006,Hanabata,Vidya,Customer Service
18013,Shanbhogue,Jiong,Development
18016,Kaminger,Somnath,Sales
18018,Schrooten,Sasan,Sales
18020,Pelz,Adhemar,Research
18030,Brookner,Jasminko,Production
18065,Wroclawski,Chriss,Sales
18075,Goodrum,Lein,Quality Management
18080,Rosar,Satyanarayana,Production
18080,Rosar,Satyanarayana,Development
18099,Fendler,Kazuhiko,Development
18108,Genin,Sanjai,Sales
18123,Hitomi,Kristinn,Customer Service
18130,Cairo,Claudi,Research
18134,Pesch,Ult,Development
18138,Baezner,Moni,Development
18138,Baezner,Moni,Research
18155,Danlos,Dayanand,Production
18181,Beerel,Gregory,Customer Service
18208,Irland,Demin,Human Resources
18210,Radhakrishnan,Mabo,Development
18212,Journel,Constantino,Customer Service
18223,Mitchem,Gully,Production
18223,Mitchem,Gully,Research
18237,Tramer,Limsoon,Production
18242,Demian,Shichao,Production
18251,Panangaden,Alair,Research
18261,Baak,Shridhar,Development
18274,Karnin,Yefim,Sales
18297,Nastansky,Guther,Sales
18310,Dalton,Ioana,Development
18316,Msuda,Hongzue,Development
18322,Lueh,Tonia,Production
18323,Tiemann,Oddvar,Development
18323,Tiemann,Oddvar,Quality Management
18333,Plesums,Munehiro,Production
18375,Debuse,Gian,Human Resources
18376,Stranks,Wayne,Production
18382,Mattern,Remko,Development
18393,Aseltine,Wuxu,Production
18401,Itzfeldt,Vidya,Sales
18402,Ritzmann,Bernice,Customer Service
18427,Qiwen,Kiyomitsu,Finance
18438,Iacovou,Chiradeep,Quality Management
18443,Swick,Florina,Sales
18448,Bazelow,Rosine,Development
18450,Hoppenstand,Takahito,Finance
18454,Anido,Eric,Sales
18459,Kavanagh,Shuzo,Customer Service
18468,Cunliffe,Kirk,Development
18478,Stranks,Mitsuyuki,Production
18503,Marletta,Mechthild,Production
18511,Marzano,Pascal,Development
18532,Onuegbe,Joydip,Finance
18542,Anido,Tiina,Development
18547,Sankaranarayanan,Gladys,Production
18571,Flowers,Xinglin,Development
18573,Baca,Zongyan,Finance
18580,Bamford,Mabo,Production
18581,Ranai,Mitsuyuki,Sales
18581,Ranai,Mitsuyuki,Customer Service
18663,Sridhar,Rafols,Production
18664,Akaboshi,Itzchak,Sales
18666,Baja,Hitofumi,Development
18666,Baja,Hitofumi,Research
18671,Nastansky,Shan,Development
18673,Orlowski,Ohad,Development
18679,Lambe,Roded,Sales
18701,Ratnakar,Mori,Sales
18706,Schicker,Debaprosad,Sales
18725,Marchegay,Cullen,Sales
18728,Luft,Tzvetan,Development
18770,Yurek,Fei,Quality Management
18771,Haraldson,Domenick,Sales
18775,Akazan,Shay,Development
18784,Hempstead,Pohua,Finance
18786,Veevers,Guozhong,Production
18786,Veevers,Guozhong,Development
18789,Domenig,Reinhold,Sales
18790,Rahier,Florina,Development
18799,Lunn,Kshitij,Research
18806,Petereit,Akhilish,Finance
18809,Munoz,Laurentiu,Sales
18811,Oxenboll,Cheong,Research
18817,Xiaoshan,Kristin,Human Resources
18833,Majewski,Roded,Development
18835,Lieblein,Uwe,Development
18866,Hettesheimer,Fumiyo,Production
18866,Hettesheimer,Fumiyo,Quality Management
18888,Stassinopoulos,Sajjan,Development
18890,Litecky,Pasqua,Human Resources
18919,Stille,Remco,Production
18921,Radwan,Maren,Development
18927,Msuda,Muneo,Development
18933,Panienski,Barun,Development
18943,Rando,Anneli,Marketing
18946,Warwick,Gio,Production
18955,Flexer,Ziya,Production
18979,Fujisawa,Girolamo,Production
18979,Fujisawa,Girolamo,Quality Management
18980,Kawashimo,Weiye,Development
18986,Babu,Pintsang,Finance
18989,Quittner,Goh,Human Resources
18994,Mitsuhashi,Leszek,Sales
19006,Hempstead,Martina,Development
19012,Panangaden,Gal,Sales
19014,Danecki,Jiafu,Sales
19027,Nanard,Ferdinand,Production
19029,Jiang,Khosrow,Development
19031,Pollock,Rosella,Sales
19035,Bellone,Fuqing,Production
19035,Bellone,Fuqing,Customer Service
19036,Vesna,Sampalli,Finance
19037,Bernardeschi,Lucien,Quality Management
19042,Levergood,Rosita,Production
19048,Radhakrishnan,Nikolaus,Sales
19049,Picht,Breannda,Human Resources
19051,Cappello,Marek,Development
19076,Ferretti,Hein,Human Resources
19089,Ellozy,Badri,Development
19109,Denis,Jenwei,Sales
19114,Pietracaprina,Jayson,Finance
19120,Qiwen,Giri,Development
19129,Jiafu,Bowen,Production
19129,Jiafu,Bowen,Quality Management
19134,Bakhtari,Seongbin,Sales
19147,Bennis,Chaitali,Sales
19151,Peral,Jeanne,Research
19154,Denna,Inderjeet,Marketing
19160,Jervis,Tetsurou,Sales
19160,Jervis,Tetsurou,Customer Service
19162,Fadgyas,Chinho,Production
19192,Schusler,Yinlin,Development
19201,Sommen,Arto,Sales
19205,Sinitsyn,Moto,Sales
19206,Pellegrinelli,Wanqing,Production
19209,Encarnacion,Berhard,Human Resources
19244,Vitiello,Guenter,Human Resources
19249,Iivonen,Saniya,Production
19249,Iivonen,Saniya,Quality Management
19256,Riexinger,Rosita,Customer Service
19259,Pelc,Anoosh,Development
19268,Papastamatiou,Adit,Production
19294,Schoegge,IEEE,Development
19310,Guerreiro,Bouchung,Development
19310,Guerreiro,Bouchung,Research
19318,Halevi,Xianlong,Sales
19318,Halevi,Xianlong,Customer Service
19328,Smeets,Yannik,Production
19328,Smeets,Yannik,Quality Management
19329,Marletta,Alair,Production
19332,Khamsi,Changho,Quality Management
19333,Schrooten,Sanjeeva,Development
19335,Khalid,Susanta,Research
19353,Schaar,Mayumi,Development
19356,Prenel,Masato,Marketing
19356,Prenel,Masato,Customer Service
19381,Holburn,Xiahua,Sales
19393,Back,Boaz,Research
19394,Bahl,Charmane,Finance
19394,Bahl,Charmane,Human Resources
19397,Diderrich,Arnd,Customer Service
19406,Lindenbaum,Sakthirel,Production
19419,Bernardeschi,Palash,Sales
19422,Budinsky,Florian,Production
19422,Budinsky,Florian,Quality Management
19425,Pettey,Xuejia,Development
19453,Buescher,Baoqiu,Customer Service
19454,Hutter,Taisook,Human Resources
19467,Ecklund,Mitchel,Customer Service
19487,Cannane,Huiqun,Development
19488,Perly,Maris,Development
19493,Tramer,Caolyn,Production
19501,Baranowski,Kokou,Finance
19503,Papsdorf,Jaana,Production
19511,Fujisaki,Jamaludin,Marketing
19515,Gurbaxani,Keiichiro,Development
19518,Vieri,Genta,Finance
19518,Vieri,Genta,Human Resources
19543,Perl,Chaitali,Development
19546,Penz,Kwan,Production
19565,Riesenhuber,Zito,Production
19580,Tagansky,Stein,Sales
19583,Veccia,Edwin,Production
19583,Veccia,Edwin,Research
19586,Minakawa,Hirochika,Development
19602,Olivero,Sandeepan,Production
19612,Erdmenger,Chenxi,Marketing
19612,Erdmenger,Chenxi,Customer Service
19616,Uchoa,Niranjan,Development
19617,Landherr,Mircea,Production
19621,Albarhamtoshy,Radhakrishnan,Development
19624,Wolniewicz,Younwoo,Sales
19629,Matzke,Stepehn,Sales
19633,Nourani,Tayeb,Development
19634,Etalle,Phuoc,Sales
19637,Papastamatiou,Dipayan,Development
19639,Terlouw,Sibyl,Human Resources
19640,Francisci,Tonny,Production
19640,Francisci,Tonny,Quality Management
19644,Isaac,Jackson,Production
19653,Crooks,Gay,Development
19661,Speckmann,Sangeeta,Research
19663,Navazio,Sverrir,Sales
19665,Zielinski,Khalid,Development
19667,Matzel,Munenori,Marketing
19669,Honiden,Shem,Sales
19674,Varley,Mart,Customer Service
19675,Herath,Isamu,Sales
19678,Plotkin,Xiping,Development
19708,Biros,Ortrud,Sales
19709,Asmuth,Xiaopeng,Production
19712,Litzler,Kristine,Customer Service
19720,Maksimenko,Kwangyoen,Development
19723,Magalhaes,Xuejun,Sales
19724,Hasham,Visit,Sales
19728,Ramsey,Candido,Sales
19737,Cools,Harngdar,Production
19737,Cools,Harngdar,Quality Management
19738,Sury,Giri,Marketing
19744,Skafidas,Aleksander,Development
19758,Birdsall,Rildo,Development
19766,Munke,Saeed,Customer Service
19771,Katalagarianos,Aral,Finance
19777,Ferretti,Halsur,Sales
19791,Azulay,Kankanahalli,Production
19804,Benzmuller,Tamiya,Finance
19814,Rosaz,Subhrajyoti,Research
19826,Christ,Fox,Sales
19828,Maliniak,Dannz,Quality Management
19839,Hempstead,Tadahiro,Development
19841,Straney,Adil,Sales
19843,Peir,Mohamadou,Marketing
19849,Serre,Weicheng,Sales
19874,Kuzuoka,Xuejia,Sales
19882,Demri,Thanasis,Human Resources
19901,Stasinski,Tsvetan,Human Resources
19904,Rosenbaum,Mototsugu,Production
19933,Bharadwaj,Taizo,Human Resources
19940,Einsfeld,Reinhard,Sales
19943,Schoegge,Shimshon,Production
19946,Levasseur,Owen,Finance
19950,Kusakari,Jaroslava,Development
19955,Conry,IEEE,Sales
19955,Conry,IEEE,Customer Service
19975,Geffroy,Mabry,Production
19975,Geffroy,Mabry,Development
19982,Baba,Khatoun,Quality Management
19984,Taubenfeld,Zhonghui,Production
19984,Taubenfeld,Zhonghui,Customer Service
19996,Chinen,Berni,Production
20006,Birnbaum,Geoff,Development
20013,Lanphier,Jaewoo,Development
20022,Bellone,Felicidad,Development
20024,Kambil,Martine,Production
20037,VanScheik,Tse,Development
20039,Harbusch,Udo,Finance
20042,Munck,Margareta,Sales
20043,Adachi,Chikara,Development
20055,Swiss,Hairong,Human Resources
20059,Panwar,Pranay,Development
20060,Attimonelli,Chrisa,Development
20063,Carrere,Guttorm,Production
20063,Carrere,Guttorm,Research
20065,Onuegbe,Mana,Finance
20068,Rouquie,Masali,Production
20069,Huhdanpaa,Guenter,Human Resources
20075,Oberman,Mikhail,Development
20091,Bach,Janalee,Human Resources
20117,Hanabata,Yoshimitsu,Production
20117,Hanabata,Yoshimitsu,Customer Service
20119,Shigei,Josyula,Production
20121,Bazelow,Oldrich,Human Resources
20148,Polupanov,Ibibia,Sales
20159,Valiente,Isamu,Production
20169,Zuberek,Gil,Development
20170,Himler,Emdad,Marketing
20170,Himler,Emdad,Sales
20171,Murtha,Kazuhira,Production
20181,Wegerle,Thodoros,Marketing
20181,Wegerle,Thodoros,Sales
20186,Narahari,Jianhua,Production
20189,Nanard,Mark,Production
20189,Nanard,Mark,Customer Service
20218,Gihr,Ioana,Production
20218,Gihr,Ioana,Quality Management
20222,Rettelbach,Baziley,Marketing
20245,Fujisawa,Halsur,Development
20251,Unno,Cristinel,Development
20259,Bratten,Yannik,Quality Management
20265,Willoner,Amalendu,Production
20266,Kakkad,Ekawit,Sales
20284,Parascandalo,Monique,Development
20305,Birnbaum,Gou,Marketing
20305,Birnbaum,Gou,Sales
20316,Krybus,Kellie,Customer Service
20325,England,Katsuyuki,Sales
20334,Frijda,Miquel,Development
20336,Wolniewicz,Magy,Production
20339,Jumpertz,Masami,Development
20346,Antonakopoulos,Jeong,Production
20358,Peir,Arve,Production
20367,Takanami,Bernt,Development
20368,Samarati,Denis,Customer Service
20392,Sidje,Terresa,Development
20402,Shrader,Szabolcs,Production
20403,Reinhard,Rildo,Quality Management
20407,Genther,Pranas,Production
20408,Smailagic,Debatosh,Development
20425,Schapiro,True,Customer Service
20435,Homond,Oguz,Sales
20436,Kavraki,Rasiah,Finance
20450,Binkley,Abdelwaheb,Development
20454,Gunderson,Nidapan,Development
20456,Highland,Sigeru,Development
20489,Garrabrants,Boguslaw,Development
20490,Douceur,Soenke,Development
20490,Douceur,Soenke,Customer Service
20494,Pagter,Lucien,Sales
20498,Gini,Suvo,Development
20528,Bednarek,Dines,Research
20530,Katiyar,Nevio,Development
20534,Kalloufi,Rosita,Sales
20545,Chaudhury,Woody,Sales
20548,Bugrara,Edwin,Human Resources
20550,Kabayashi,Koichi,Development
20558,Panangaden,Toong,Human Resources
20585,Butterworth,Bernd,Development
20586,Clouatre,Akeel,Production
20602,Dratva,Martins,Production
20602,Dratva,Martins,Quality Management
20606,Speer,Marjo,Customer Service
20621,Navazio,Arumugam,Sales
20624,Nanard,Xiong,Development
20625,Cusworth,Uno,Production
20626,Varman,Hercules,Production
20631,Heiserman,Masaki,Production
20635,Baja,Fumino,Production
20636,Collavizza,Hsiangchu,Finance
20651,Vickson,Alexius,Development
20666,Linares,Shushma,Development
20674,Avouris,Maria,Marketing
20693,Flasterstein,Yefim,Development
20708,Arlazarov,Aemilian,Sales
20716,Basart,Nikolaos,Human Resources
20728,Sessa,Billie,Sales
20751,Zyda,Nitsan,Marketing
20755,Szilard,Jungsoon,Production
20757,Taubman,Ingemar,Production
20765,Viele,Steve,Sales
20766,Conry,Chenyi,Quality Management
20793,Luft,Pranav,Development
20794,Rathonyi,Shaz,Production
20794,Rathonyi,Shaz,Development
20813,Sinicrope,Srinidhi,Sales
20820,DeMori,Otilia,Production
20828,Sewelson,Brewster,Human Resources
20836,Alameldin,Jingling,Sales
20857,Werthner,Jinxi,Research
20860,Michaels,Szabolcs,Quality Management
20881,Hainaut,Duangkaew,Production
20903,Kemmerer,Yagil,Development
20923,Miara,Menkae,Sales
20929,Hebden,Along,Production
20958,Eiron,Ashish,Development
20964,Erez,Clyde,Sales
20965,Bahl,Tadanori,Production
20965,Bahl,Tadanori,Quality Management
20968,Rijsenbrij,Nimmagadda,Development
20974,Yavatkar,Hisao,Marketing
20974,Yavatkar,Hisao,Sales
20979,Kumaresan,Pradeep,Sales
20987,Rabejac,Domenick,Human Resources
21007,Junet,Christfried,Sales
21011,Zedlitz,Demin,Production
21019,Brodie,Oksana,Human Resources
21037,Casley,Kensei,Human Resources
21044,Rajala,Mack,Production
21054,Sichman,Saeko,Production
21078,Bolotov,Shaw,Production
21092,Montresor,Chikara,Quality Management
21109,Chenoweth,Lech,Development
21110,Solares,Shaowei,Sales
21127,Coorg,Ziyad,Production
21133,Brizzi,Carrsten,Marketing
21133,Brizzi,Carrsten,Sales
21138,Haraldson,Niteen,Sales
21143,Hennings,Mayumi,Sales
21157,Demos,Jouko,Quality Management
21161,Moffat,Irena,Human Resources
21165,Pfau,Mingdong,Development
21171,Bressoud,Emdad,Customer Service
21192,Krohm,Sajjad,Production
21192,Krohm,Sajjad,Development
21206,Walstra,Krisda,Production
21210,Gelosh,Yechiam,Production
21214,Angelov,Weiru,Development
21229,Collavizza,Vasilis,Development
21239,Chinin,Krister,Research
21251,Riexinger,Fatemeh,Development
21255,Baba,Jaewon,Research
21275,Suppi,Waiman,Marketing
21275,Suppi,Waiman,Human Resources
21288,Wendorf,Nechama,Development
21312,Bahi,Mani,Development
21321,Raney,Laurentiu,Production
21321,Raney,Laurentiu,Development
21336,Veccia,Satosi,Production
21347,Ghalwash,Francesca,Customer Service
